Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancel Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating
2025-01-24,10:26:20,CNR1859080,Cancelled by Driver,CUS92514,eBike,Vas,CTM,,,,,1,Customer related issue,,,226.5,15.1,,
2025-01-18,20:54:50,CNR5553364,Success,CUS49494,Bike,Judges Bunglow,Behrampura,8.98,3.43,,,,,,,310.86,17.27,4.95,4.95
2025-01-20,01:27:50,CNR7319582,Success,CUS69359,Bike,Asarwa,Vastrapur,6.4,6.42,,,,,,,256.2,17.08,3.55,3.6
2025-01-16,18:09:32,CNR1421613,Success,CUS68977,Prime SUV,Dani Limda,Paldi,3.82,2.78,,,,,,,240.75,16.05,4.11,4.34
2025-01-31,10:56:47,CNR2550343,Success,CUS11499,Bike,Jamalpur,Odhav,9.23,3.73,,,,,,,279.6,18.64,4.78,4.24
2025-01-16,10:11:14,CNR5338094,Success,CUS30894,Auto,ranpura,Judges Bunglow,8.6,3.46,,,,,,,127.91,2.03,4.37,4.42
2025-01-15,16:25:50,CNR9982535,Success,CUS48481,Bike,Gota,Shahibaug,8.45,4.04,,,,,,,289.95,19.33,4.75,4.41
2025-01-07,16:14:26,CNR2933395,Success,CUS10079,Prime Plus,Manigar,Gota,4.69,5.44,,,,,,,184.65,12.31,3.59,4.08
2025-01-21,06:18:47,CNR5031540,Incomplete,CUS12523,Prime SUV,Sindhu Bhavan,CTM,,,,,,,1,Customer Demand,88.46,1.19,,
2025-01-10,16:12:14,CNR7814460,Success,CUS68431,Prime Sedan,vrangpura,Vastrapur,2.36,2.85,,,,,,,106.41,1.86,3.78,4.3
2025-01-22,12:47:19,CNR3014858,Cancelled by Driver,CUS84058,Prime Sedan,Science City,Bapugar,,,,,1,Customer related issue,,,145.49,5.75,,
2025-01-15,18:32:47,CNR9867355,Incomplete,CUS81555,Mini,Vejalpur,Science City,,,,,,,1,Customer Demand,113.1,7.54,,
2025-01-02,00:59:49,CNR5333528,Incomplete,CUS60700,Auto,Chandkheda,Vas,,,,,,,1,Customer Demand,123.92,4.18,,
2025-01-15,00:28:29,CNR9720516,Success,CUS59639,Auto,Motera,Prahlad gar,9.68,5.8,,,,,,,219.45,14.63,4.66,3.93
2025-01-03,06:00:43,CNR2049780,Success,CUS37377,Prime Sedan,Khokhra,Behrampura,4.53,2.58,,,,,,,293.25,19.55,3.74,4.33
2025-01-09,12:03:35,CNR2822543,Success,CUS34799,Mini,ranpura,Ambawadi,8.25,3.73,,,,,,,202.5,13.5,4.12,4.18
2025-01-15,05:47:26,CNR7085167,Success,CUS33349,Bike,roda,rol,8.94,2.81,,,,,,,157.65,10.51,4.11,4.57
2025-01-03,13:47:36,CNR6873361,Incomplete,CUS43242,Bike,Shahibaug,Vastrapur,,,,,,,1,Customer Demand,127.95,8.53,,
2025-01-11,17:44:21,CNR6007436,Incomplete,CUS53562,Prime Sedan,CTM,roda,,,,,,,1,Vehicle Breakdown,124.38,6.91,,
2025-01-06,09:50:52,CNR5549769,Success,CUS12014,Prime Sedan,Thaltej,Dani Limda,3.52,6.57,,,,,,,141.12,1.57,4.54,3.61
2025-01-09,00:23:56,CNR7140865,Success,CUS28307,Prime Sedan,Lambha,Saraspur,9.75,4.38,,,,,,,101.3,6.27,3.58,4.86
2025-01-26,16:54:15,CNR8462241,Success,CUS77090,Prime Plus,Isanpur,Gota,5.7,4.75,,,,,,,248.04,13.78,3.99,4.56
2025-01-31,06:03:45,CNR6018131,Cancelled by Driver,CUS70655,Prime Sedan,Gota,Jodhpur,,,,,1,Persol & Car related issues,,,194.1,12.94,,
2025-01-01,18:33:40,CNR7784657,Success,CUS90088,Prime Plus,Memgar,Behrampura,9.93,6.31,,,,,,,253.95,16.93,4.74,4.25
2025-01-30,18:29:27,CNR4692568,Success,CUS57623,Prime Sedan,Behrampura,vrangpura,9.8,5.33,,,,,,,146.25,9.75,3.8,4.31
2025-01-20,20:19:10,CNR1307297,Success,CUS68569,Auto,Manigar,Dani Limda,7.83,3.1,,,,,,,131.11,6.18,4.83,4.41
2025-01-09,05:56:20,CNR9434989,Success,CUS95946,Prime SUV,Thaltej,Asarwa,2.91,3.01,,,,,,,108.45,7.23,4.82,4.49
2025-01-08,14:42:06,CNR8673874,Cancelled by Driver,CUS34019,Bike,Ranip,Khokhra,,,,,1,More than permitted people in there,,,163.05,10.87,,
2025-01-09,10:38:17,CNR9769552,Success,CUS77526,Prime Plus,Shahibaug,Gota,8.05,3.94,,,,,,,267.45,17.83,3.59,3.67
2025-01-12,17:22:13,CNR1334990,Success,CUS57574,Prime Plus,Shahibaug,Ranip,3.14,7.27,,,,,,,292.68,16.26,4.35,4.96
2025-01-06,13:24:57,CNR4875868,Success,CUS65082,Prime Sedan,Nikol,roda,6.01,7.15,,,,,,,130.33,2.42,4.18,4.37
2025-01-28,10:34:44,CNR2542421,Cancelled by Driver,CUS31246,Prime Sedan,roda,Shahibaug,,,,,1,Customer related issue,,,183,12.2,,
2025-01-15,04:52:31,CNR4501720,Cancelled by Driver,CUS26065,Prime Sedan,Prahlad gar,Jodhpur,,,,,1,Customer related issue,,,260.25,17.35,,
2025-01-14,17:40:48,CNR7539624,Success,CUS28430,Auto,Kalupur,Science City,8.89,7.02,,,,,,,148.95,9.93,3.73,4.23
2025-01-31,01:06:47,CNR7443325,Success,CUS20548,Prime SUV,Lambha,Nikol,3.55,2.64,,,,,,,179.7,11.98,4.5,4.86
2025-01-28,01:23:08,CNR8101342,Success,CUS57316,Auto,SG Highway,Ghatlodia,9.65,2.18,,,,,,,201.3,13.42,4.05,4.25
2025-01-05,11:58:17,CNR3626064,Success,CUS23308,Prime Plus,Science City,Ghatlodia,9.34,7.03,,,,,,,94.75,1.17,4.35,4.48
2025-01-30,09:56:37,CNR4135800,Success,CUS48858,Auto,Behrampura,Vas,7.21,4.05,,,,,,,199.95,13.33,4.3,4.33
2025-01-08,14:10:48,CNR1062989,Incomplete,CUS72924,Prime Plus,Sabarmati,Nikol,,,,,,,1,Customer Demand,297.6,19.84,,
2025-01-08,04:15:18,CNR2195223,Cancelled by Driver,CUS24546,Mini,Vejalpur,Vejalpur,,,,,1,More than permitted people in there,,,134.25,8.95,,
2025-01-10,21:35:26,CNR2575233,Success,CUS90968,Mini,Raipur,Saraspur,4.54,3.99,,,,,,,205.5,13.7,4.31,4.57
2025-01-03,07:46:22,CNR5840749,Cancelled by Driver,CUS86944,Mini,Shahibaug,Raipur,,,,,1,More than permitted people in there,,,153.3,10.22,,
2025-01-03,16:59:27,CNR8431618,Success,CUS96043,eBike,Bodakdev,Paldi,8.79,6.26,,,,,,,280.65,18.71,4.5,3.6
2025-01-23,20:56:55,CNR9818435,Incomplete,CUS34594,Bike,Gurukul,Isanpur,,,,,,,1,Other Issue,103.35,6.89,,
2025-01-24,23:29:58,CNR1026105,Cancelled by Driver,CUS60598,Auto,Judges Bunglow,Science City,,,,,1,Customer related issue,,,115.87,4.96,,
2025-01-28,01:16:09,CNR9189303,Cancelled by Driver,CUS84145,Bike,rol,Ghatlodia,,,,,1,Persol & Car related issues,,,202.35,13.49,,
2025-01-01,07:16:42,CNR4324898,Incomplete,CUS16664,Prime SUV,Science City,Gurukul,,,,,,,1,Vehicle Breakdown,238.65,15.91,,
2025-01-17,08:12:22,CNR4539350,Cancelled by Driver,CUS28189,Prime SUV,Ellis Bridge,Paldi,,,,,1,More than permitted people in there,,,148.05,9.87,,
2025-01-17,16:08:14,CNR2584837,Success,CUS47532,Mini,vrangpura,Ghatlodia,9.55,2.73,,,,,,,98.53,6.63,4.68,4.13
2025-01-21,01:44:32,CNR6560970,Success,CUS51070,Mini,rol,Ambawadi,6.14,4.24,,,,,,,115.91,1.02,4.34,4.45
2025-01-07,11:14:07,CNR4289122,Cancelled by Driver,CUS11008,Mini,Sindhu Bhavan,Kankaria,,,,,1,More than permitted people in there,,,276.75,18.45,,
2025-01-14,13:24:05,CNR8813786,Success,CUS40627,Bike,Rakhial,Kankaria,5.95,5.99,,,,,,,126.78,2.74,4.87,4.52
2025-01-20,03:22:07,CNR2636719,Success,CUS46240,eBike,Vejalpur,Bopal,5.25,4.85,,,,,,,141.78,1.94,4.19,4.38
2025-01-13,18:40:36,CNR7520215,Success,CUS63226,eBike,Jamalpur,Ellis Bridge,2.28,3.72,,,,,,,214.65,14.31,3.58,3.7
2025-01-31,02:02:49,CNR6685913,Success,CUS96228,Auto,Satellite,Bodakdev,7.78,4.42,,,,,,,133.95,5.88,4.46,4.59
2025-01-14,04:18:25,CNR9634677,Success,CUS51771,eBike,Vastrapur,Odhav,2.37,3.76,,,,,,,228.3,15.22,3.79,3.87
2025-01-18,20:44:53,CNR2049560,Success,CUS82545,Prime SUV,Science City,Asarwa,2.22,7.16,,,,,,,248.04,13.78,4.69,4.32
2025-01-19,10:08:35,CNR5034468,Success,CUS40568,Prime Plus,Jodhpur,Shahibaug,6.52,2.66,,,,,,,333.54,18.53,3.74,4.18
2025-01-12,07:09:34,CNR3287277,Success,CUS84998,Mini,Bapugar,Motera,8.93,5.01,,,,,,,189.9,10.55,4.25,4.79
2025-01-03,07:18:23,CNR6745811,Success,CUS68940,Prime SUV,SG Highway,Gota,6.87,5.33,,,,,,,168.6,11.24,4,3.77
2025-01-26,08:54:02,CNR1025046,Success,CUS31982,Prime Plus,Asarwa,Vejalpur,7.47,4.15,,,,,,,186.48,10.36,3.5,3.79
2025-01-17,15:55:35,CNR8201090,Cancelled by Driver,CUS99873,Bike,Raipur,Isanpur,,,,,1,Persol & Car related issues,,,140.92,6.25,,
2025-01-05,05:06:33,CNR9912141,Success,CUS24986,Auto,SG Highway,Bopal,8.61,6.81,,,,,,,108.04,4.07,4.82,3.55
2025-01-28,16:22:48,CNR8134199,Success,CUS71967,Prime SUV,Sindhu Bhavan,Ellis Bridge,3.65,6.92,,,,,,,218.1,14.54,3.72,3.78
2025-01-11,06:22:27,CNR7702535,Success,CUS83530,Prime Plus,Saraspur,Jamalpur,2.54,3.9,,,,,,,179.82,9.99,4.65,3.97
2025-01-07,19:38:25,CNR4511553,Success,CUS52628,Bike,Kankaria,Dani Limda,8.99,3.49,,,,,,,141.3,9.42,3.96,4.79
2025-01-10,17:35:41,CNR4462328,Success,CUS78923,Auto,Kalupur,Vas,9.65,3.36,,,,,,,95.08,4.27,4.64,4.36
2025-01-06,09:37:21,CNR5360672,Success,CUS26386,Bike,Dariyapur,Vastrapur,6.78,7.57,,,,,,,136.2,5,3.74,4.08
2025-01-01,12:48:46,CNR3761902,Success,CUS47431,Bike,ranpura,Gota,8.4,6.36,,,,,,,161.4,10.76,4.55,4.68
2025-01-09,15:33:13,CNR5783723,Success,CUS97092,Auto,Khokhra,Shahibaug,3.34,4.86,,,,,,,134.21,4.31,3.52,4.09
2025-01-25,11:54:14,CNR2818593,Incomplete,CUS74281,Prime Sedan,Lambha,Sabarmati,,,,,,,1,Customer Demand,318.96,17.72,,
2025-01-15,17:51:48,CNR4043344,Incomplete,CUS32835,eBike,Sabarmati,Motera,,,,,,,1,Vehicle Breakdown,109.2,7.28,,
2025-01-03,06:44:54,CNR1298214,Incomplete,CUS88430,Prime Sedan,Ambawadi,Paldi,,,,,,,1,Vehicle Breakdown,163.8,10.92,,
2025-01-08,16:45:46,CNR1626353,Cancelled by Customer,CUS54025,Prime Plus,Ellis Bridge,Science City,,,1,AC is not working (Only for 4-wheelers),,,,,141.79,4.13,,
2025-01-29,16:11:52,CNR8583126,Success,CUS86785,Mini,Asarwa,Khokhra,3.02,5.26,,,,,,,204,13.6,3.9,4.62
2025-01-07,07:44:46,CNR8128896,Success,CUS78978,Bike,Nikol,Rakhial,5.29,2.34,,,,,,,84.71,6.39,4.93,4.15
2025-01-28,11:36:26,CNR1567293,Success,CUS12470,Bike,Bopal,Vas,6.8,3.13,,,,,,,110.58,5.08,4.35,3.99
2025-01-19,06:44:05,CNR4372289,Incomplete,CUS49057,Bike,Shahibaug,Raipur,,,,,,,1,Customer Demand,299.16,16.62,,
2025-01-17,10:16:43,CNR9400820,Cancelled by Customer,CUS64672,Bike,Ghatlodia,Gota,,,1,AC is not working (Only for 4-wheelers),,,,,250.2,16.68,,
2025-01-25,06:51:28,CNR1511334,Success,CUS18399,Mini,Lambha,roda,7.31,6.67,,,,,,,156.42,8.69,4.22,3.92
2025-01-02,07:56:12,CNR2868573,Success,CUS50809,Prime SUV,Gota,Sabarmati,6.49,7.1,,,,,,,166.65,11.11,4.99,4.62
2025-01-20,11:33:54,CNR5082669,Cancelled by Driver,CUS54250,Prime Sedan,Gurukul,Sola,,,,,1,More than permitted people in there,,,297.45,19.83,,
2025-01-18,20:27:47,CNR9120532,Success,CUS27152,eBike,Jamalpur,Vastrapur,3.27,6.15,,,,,,,160.74,8.93,4.6,4.83
2025-01-11,09:46:15,CNR2358115,Cancelled by Driver,CUS80837,Prime SUV,ranpura,Science City,,,,,1,Customer related issue,,,279.72,15.54,,
2025-01-11,20:26:20,CNR3023899,Cancelled by Driver,CUS88854,Mini,Ghatlodia,SG Highway,,,,,1,Customer related issue,,,131.6,3,,
2025-01-04,11:10:23,CNR7640996,Success,CUS50649,Prime SUV,Satellite,ranpura,3.93,2.43,,,,,,,349.38,19.41,4.98,4.84
2025-01-06,18:27:02,CNR3709097,Success,CUS16966,Prime Plus,Gurukul,Gota,7.45,6.35,,,,,,,114.94,1,4.05,4.19
2025-01-07,11:52:46,CNR7034730,Cancelled by Customer,CUS17909,Prime Plus,Jodhpur,Odhav,,,1,Driver asked to cancel,,,,,199.5,13.3,,
2025-01-01,20:24:02,CNR3253384,Success,CUS69688,Prime Plus,Dariyapur,Ranip,3.97,6.09,,,,,,,148.65,9.91,4.75,4.22
2025-01-24,02:07:58,CNR4737533,Success,CUS82796,Prime SUV,Memgar,Jamalpur,2.39,4.81,,,,,,,291.3,19.42,4.26,4.87
2025-01-06,13:44:28,CNR5362927,Success,CUS37488,Mini,Bodakdev,Raipur,4.2,5.1,,,,,,,289.35,19.29,4.3,4.4
2025-01-31,11:09:26,CNR6421240,Success,CUS79065,eBike,Nikol,Ambawadi,4.1,7.25,,,,,,,88.95,5.64,3.79,4.36
2025-01-01,02:07:40,CNR8737883,Cancelled by Driver,CUS85618,Prime Plus,Sola,Odhav,,,,,1,More than permitted people in there,,,273.45,18.23,,
2025-01-24,23:08:51,CNR7546838,Success,CUS57669,eBike,Lambha,Motera,3.79,4.81,,,,,,,282.75,18.85,3.89,3.53
2025-01-12,22:51:15,CNR8234889,Success,CUS51961,Auto,Motera,Rakhial,7.86,4.87,,,,,,,246.42,13.69,3.97,4.99
2025-01-23,13:25:47,CNR4016430,Success,CUS39310,Prime SUV,Isanpur,Vejalpur,4.72,2.68,,,,,,,126,8.4,4.79,4.02
2025-01-18,18:19:59,CNR7345612,Cancelled by Driver,CUS75389,Prime SUV,Gota,Kankaria,,,,,1,Persol & Car related issues,,,357.84,19.88,,
2025-01-08,07:54:37,CNR8550296,Cancelled by Driver,CUS26680,Prime SUV,Sabarmati,Jamalpur,,,,,1,The customer was coughing/sick,,,190.95,12.73,,
2025-01-10,01:20:33,CNR7153735,Success,CUS60586,Prime SUV,Manigar,Asarwa,8.95,4.44,,,,,,,147.15,9.81,3.72,4.3
2025-01-02,18:55:06,CNR6509720,Success,CUS93198,Bike,Dani Limda,Judges Bunglow,8.57,5.15,,,,,,,171.9,11.46,4.2,3.81
2025-01-16,21:02:59,CNR3788780,Success,CUS28139,eBike,Vejalpur,Ranip,7.93,4.76,,,,,,,137.38,2.53,4.89,3.68
2025-01-03,02:47:07,CNR5135721,Success,CUS91427,Mini,Vatva,Vejalpur,2.84,6.83,,,,,,,100.39,5.23,4.06,3.64
2025-01-16,01:02:46,CNR9217512,Success,CUS26747,Prime SUV,Odhav,Ambawadi,3.13,3.85,,,,,,,263.1,17.54,3.64,4.14
2025-01-27,05:05:05,CNR3092099,Success,CUS64095,Prime Plus,Memgar,Prahlad gar,9.61,3.38,,,,,,,140.7,9.38,4.11,4
2025-01-13,13:31:52,CNR5764518,Cancelled by Customer,CUS44834,Prime SUV,Science City,Gota,,,1,AC is not working (Only for 4-wheelers),,,,,205.05,13.67,,
2025-01-02,23:06:56,CNR8144509,Incomplete,CUS94819,Prime Sedan,Memgar,Rakhial,,,,,,,1,Customer Demand,250.8,16.72,,
2025-01-09,03:46:10,CNR3692155,Cancelled by Driver,CUS90006,Mini,Motera,vrangpura,,,,,1,Persol & Car related issues,,,85.34,2.5,,
2025-01-07,10:15:05,CNR1426909,Cancelled by Driver,CUS10166,Prime SUV,Motera,Chandkheda,,,,,1,Customer related issue,,,108.75,7.25,,
2025-01-27,00:06:10,CNR7261131,Cancelled by Driver,CUS34018,Bike,Jodhpur,Ranip,,,,,1,More than permitted people in there,,,105.93,4.73,,
2025-01-16,14:38:38,CNR9426395,Success,CUS43891,Prime Sedan,Motera,Paldi,2.51,5.18,,,,,,,89.34,4.42,3.66,4.87
2025-01-19,14:45:07,CNR8446490,Incomplete,CUS13461,Prime Sedan,Sola,Paldi,,,,,,,1,Vehicle Breakdown,277.56,15.42,,
2025-01-26,19:23:17,CNR8202047,Success,CUS92569,Prime Sedan,Jamalpur,Judges Bunglow,5,3.22,,,,,,,192.6,10.7,4.02,4.75
2025-01-08,10:13:06,CNR2828594,Success,CUS73213,eBike,Satellite,Vejalpur,3.22,3.41,,,,,,,148.65,9.91,3.94,4.61
2025-01-20,16:42:56,CNR4735947,Success,CUS17097,Prime Plus,Kalupur,Judges Bunglow,6.51,6.23,,,,,,,103.2,6.88,3.94,4.17
2025-01-30,02:15:15,CNR3879791,Success,CUS65794,Bike,Sola,ranpura,9.09,2.42,,,,,,,190.05,12.67,4.28,4.5
2025-01-19,17:28:16,CNR5305893,Cancelled by Customer,CUS63941,Prime SUV,Science City,Shahibaug,,,1,AC is not working (Only for 4-wheelers),,,,,134.59,1.18,,
2025-01-22,02:34:20,CNR6573030,Success,CUS92391,Mini,Gurukul,Nikol,3.02,4.13,,,,,,,80.79,5.08,4.82,4.07
2025-01-22,23:16:19,CNR3315030,Success,CUS27028,Prime Plus,Manigar,Odhav,4.44,7.64,,,,,,,126.9,8.46,4.57,4.32
2025-01-09,20:29:06,CNR7253976,Cancelled by Driver,CUS23918,Prime Plus,ranpura,Dani Limda,,,,,1,Customer related issue,,,136.55,4.34,,
2025-01-05,05:43:40,CNR3415650,Success,CUS88214,Auto,Dariyapur,Sabarmati,5.46,7.32,,,,,,,228.42,12.69,4.78,3.97
2025-01-27,18:16:12,CNR1451890,Success,CUS36398,Bike,Rakhial,Behrampura,7.3,3.18,,,,,,,214.95,14.33,4.77,4.96
2025-01-01,08:51:10,CNR4231916,Cancelled by Driver,CUS31956,Prime Sedan,Vatva,Memgar,,,,,1,Customer related issue,,,124.2,8.28,,
2025-01-02,01:22:07,CNR6417296,Success,CUS18035,Prime Plus,Isanpur,Raipur,5.65,2.25,,,,,,,221.55,14.77,4.61,4.89
2025-01-03,21:32:33,CNR2409966,Cancelled by Customer,CUS98341,Mini,Kalupur,SG Highway,,,1,Wrong Address,,,,,194.25,12.95,,
2025-01-27,20:05:23,CNR1182264,Incomplete,CUS80539,Prime Plus,Raipur,Ghatlodia,,,,,,,1,Other Issue,143.27,3.95,,
2025-01-03,20:37:06,CNR3445489,Success,CUS32953,Mini,Nikol,Chandkheda,8.51,2.78,,,,,,,137.44,5.37,4.3,4.3
2025-01-23,00:41:33,CNR1502770,Success,CUS62922,Bike,Kankaria,Shahpur,6.08,2.55,,,,,,,83.7,4.1,4.81,4.17
2025-01-31,05:59:38,CNR3608219,Cancelled by Driver,CUS65681,Auto,Judges Bunglow,Manigar,,,,,1,The customer was coughing/sick,,,138,9.2,,
2025-01-08,18:50:51,CNR5783573,Incomplete,CUS92380,Auto,Sindhu Bhavan,Judges Bunglow,,,,,,,1,Customer Demand,142.8,9.52,,
2025-01-05,22:13:43,CNR8489272,Success,CUS21545,Auto,Sabarmati,Kankaria,5.82,4.51,,,,,,,317.16,17.62,4.16,4.85
2025-01-26,10:07:45,CNR4161720,Success,CUS35313,Prime Plus,Motera,Sola,7.37,5.8,,,,,,,154.98,8.61,3.61,3.85
2025-01-13,14:12:14,CNR2386033,Success,CUS67850,eBike,Gurukul,Gurukul,4.71,3.84,,,,,,,245.1,16.34,4.52,4.12
2025-01-23,20:21:30,CNR9320936,Incomplete,CUS72116,Prime Sedan,Memgar,Lambha,,,,,,,1,Customer Demand,136.21,4.38,,
2025-01-16,14:27:02,CNR2690638,Success,CUS63096,Bike,roda,Bapugar,2.99,4.14,,,,,,,213.6,14.24,4.37,3.91
2025-01-17,18:06:59,CNR6233330,Success,CUS59805,Prime Sedan,Kalupur,Saraspur,6.39,4.04,,,,,,,120.87,3.91,3.88,4.68
2025-01-07,07:39:00,CNR1174853,Cancelled by Customer,CUS57070,Mini,Bodakdev,Ambawadi,,,1,Wrong Address,,,,,122.55,8.17,,
2025-01-16,00:38:46,CNR8657547,Success,CUS34126,Prime Sedan,ranpura,CTM,6.06,2.22,,,,,,,172.95,11.53,4.74,4.64
2025-01-02,15:17:33,CNR3190130,Success,CUS32928,Auto,Rakhial,CTM,9.86,2.04,,,,,,,152.4,10.16,4.17,3.71
2025-01-13,13:34:33,CNR1434834,Success,CUS68818,Prime Sedan,Vatva,Vejalpur,8.62,3.28,,,,,,,283.5,18.9,3.96,4.2
2025-01-16,22:09:53,CNR6225112,Success,CUS94215,eBike,Thaltej,Vatva,6.5,6.99,,,,,,,206.1,13.74,3.6,4.05
2025-01-29,00:13:26,CNR9846749,Success,CUS79739,Prime Plus,Ranip,Thaltej,2.84,3.35,,,,,,,199.5,13.3,4.04,3.71
2025-01-01,21:10:05,CNR4504599,Success,CUS78325,Prime Plus,Bopal,Gurukul,4.08,4.99,,,,,,,266.25,17.75,4.34,3.7
2025-01-16,22:33:49,CNR9210206,Cancelled by Driver,CUS43297,Prime SUV,Isanpur,Prahlad gar,,,,,1,Persol & Car related issues,,,151.05,10.07,,
2025-01-13,22:45:53,CNR3164663,Success,CUS75628,Mini,Jodhpur,Shahibaug,8.68,7.08,,,,,,,138.47,2.55,4.93,3.99
2025-01-07,04:27:43,CNR9170007,Success,CUS13061,Prime Plus,Motera,Bopal,2.46,4.9,,,,,,,242.85,16.19,4.39,3.61
2025-01-16,10:45:45,CNR5144162,Success,CUS48462,Mini,Vejalpur,Ranip,9.71,3.16,,,,,,,289.05,19.27,3.88,4
2025-01-22,19:18:12,CNR5609680,Incomplete,CUS15794,Prime Plus,Shahibaug,Judges Bunglow,,,,,,,1,Customer Demand,82.77,5.36,,
2025-01-24,03:15:44,CNR9973157,Cancelled by Driver,CUS79239,Prime Sedan,CTM,Manigar,,,,,1,Persol & Car related issues,,,121.43,2.13,,
2025-01-17,03:37:28,CNR6043511,Cancelled by Driver,CUS99731,eBike,Bapugar,Bopal,,,,,1,Persol & Car related issues,,,94.86,2.66,,
2025-01-27,02:04:06,CNR7377202,Success,CUS60232,Prime Sedan,Ellis Bridge,Khokhra,5.36,6.89,,,,,,,142.29,3.72,4.17,3.52
2025-01-10,03:12:56,CNR9449227,Cancelled by Driver,CUS79532,Prime Sedan,ranpura,Vejalpur,,,,,1,The customer was coughing/sick,,,87.76,6.27,,
2025-01-18,19:07:36,CNR9696440,Success,CUS99441,Auto,Science City,Gurukul,2.84,4.69,,,,,,,128.97,2.38,4.69,4.32
2025-01-22,08:28:51,CNR8301495,Incomplete,CUS82834,Mini,roda,Jamalpur,,,,,,,1,Customer Demand,148.1,1.98,,
2025-01-19,06:32:46,CNR4265396,Success,CUS15598,Prime SUV,Odhav,Gurukul,3.29,3.62,,,,,,,91.92,1.79,4.85,3.65
2025-01-12,10:34:50,CNR6542966,Success,CUS31223,Bike,Jodhpur,Ranip,6,5.91,,,,,,,233.1,12.95,3.81,4.93
2025-01-22,05:05:33,CNR7904175,Cancelled by Driver,CUS42839,Bike,Asarwa,Gota,,,,,1,Persol & Car related issues,,,138.15,9.21,,
2025-01-03,14:44:50,CNR4763193,Incomplete,CUS88427,Bike,Bopal,Bopal,,,,,,,1,Vehicle Breakdown,201,13.4,,
2025-01-23,10:07:26,CNR2580846,Success,CUS70193,Bike,Manigar,Raipur,4.86,4.81,,,,,,,262.2,17.48,4.15,4.63
2025-01-15,15:30:21,CNR7724370,Success,CUS83444,Prime Plus,Lambha,Science City,9.76,5.59,,,,,,,98.89,3.68,3.61,4.26
2025-01-27,09:04:36,CNR7080229,Success,CUS11879,eBike,Memgar,Odhav,3.95,4.03,,,,,,,104.7,6.98,4.07,4.61
2025-01-17,10:48:20,CNR3586262,Cancelled by Driver,CUS78810,Mini,Paldi,Dani Limda,,,,,1,The customer was coughing/sick,,,207.3,13.82,,
2025-01-17,16:15:59,CNR6715910,Success,CUS86052,Bike,Behrampura,Saraspur,6.33,7.93,,,,,,,138.44,3.78,3.86,4.13
2025-01-27,23:06:18,CNR4441507,Success,CUS40734,Bike,Ghatlodia,vrangpura,8.07,3.36,,,,,,,224.7,14.98,3.74,3.75
2025-01-03,02:28:59,CNR1430016,Incomplete,CUS31959,Auto,Sola,Sola,,,,,,,1,Other Issue,192.9,12.86,,
2025-01-25,01:37:09,CNR2303791,Incomplete,CUS99737,Bike,Ellis Bridge,Nikol,,,,,,,1,Customer Demand,174.42,9.69,,
2025-01-07,11:13:59,CNR3506418,Success,CUS37258,Prime Plus,Motera,SG Highway,3.63,7.77,,,,,,,124.35,8.29,4.62,4.46
2025-01-18,11:33:40,CNR7150860,Success,CUS99480,Bike,Sindhu Bhavan,Science City,5.63,7.25,,,,,,,216.36,12.02,3.54,4.45
2025-01-24,02:04:38,CNR3450206,Success,CUS14342,Prime SUV,Jamalpur,Kankaria,3.06,4.25,,,,,,,152.4,10.16,4.72,4.33
2025-01-26,14:03:52,CNR1562283,Incomplete,CUS97308,Bike,Sindhu Bhavan,SG Highway,,,,,,,1,Vehicle Breakdown,127.44,7.08,,
2025-01-13,11:48:50,CNR5868531,Success,CUS40631,Auto,Ranip,Saraspur,6.75,4.51,,,,,,,241.35,16.09,4.29,3.63
2025-01-30,23:45:23,CNR2496161,Success,CUS53869,Prime Sedan,Vatva,Science City,4.25,3.61,,,,,,,129.45,8.63,4.49,4.64
2025-01-10,02:32:12,CNR4226665,Incomplete,CUS97946,Auto,Bodakdev,Rakhial,,,,,,,1,Other Issue,228.75,15.25,,
2025-01-23,18:09:22,CNR3520320,Cancelled by Driver,CUS67021,Bike,Judges Bunglow,Asarwa,,,,,1,Persol & Car related issues,,,116.55,7.77,,
2025-01-17,22:57:20,CNR4483527,Incomplete,CUS37688,Mini,Jamalpur,Gota,,,,,,,1,Vehicle Breakdown,122.99,3.9,,
2025-01-27,00:43:44,CNR3933143,Success,CUS95175,Prime Sedan,Satellite,Dani Limda,2.81,4,,,,,,,300,20,4.01,4.57
2025-01-23,11:44:40,CNR6560564,Success,CUS54669,Bike,Isanpur,Gota,2.76,5.54,,,,,,,130.35,8.69,4.88,4.9
2025-01-25,16:02:19,CNR3396524,Incomplete,CUS90732,Mini,Sindhu Bhavan,Shahibaug,,,,,,,1,Vehicle Breakdown,110.54,2.31,,
2025-01-15,14:03:13,CNR8124304,Incomplete,CUS10929,Prime SUV,Sabarmati,Saraspur,,,,,,,1,Customer Demand,282.75,18.85,,
2025-01-16,16:10:26,CNR4602834,Success,CUS51745,Mini,Shahpur,Chandkheda,4.77,5.65,,,,,,,217.8,14.52,4.86,3.67
